id,observed_on,user_id,user_login,quality_grade,tag_list,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positioning_method,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
37832580,2020-01-21,395895,wildlandblogger,research,"",false,0,0,false,,"Montgomery County, IL, USA",,Montgomery,Illinois,Ohio buckeye,Aesculus glabra,Ohio buckeye,Plantae,67790
37832586,2020-01-21,395895,wildlandblogger,research,"",false,0,0,false,,"Montgomery County, IL, USA",,Montgomery,Illinois,Beak Grass,Diarrhena obovata,Beak Grass,Plantae,161767
37832589,2020-01-21,395895,wildlandblogger,research,"",false,0,0,false,,"Montgomery County, IL, USA",,Montgomery,Illinois,Tall Thistle,Cirsium altissimum,Tall Thistle,Plantae,152132
37847638,2020-01-22,440991,chardoug2020,research,"",false,1,0,false,3,"Lyons Woods Forest Preserve, Beach Park, IL, US",,Lake,Illinois,Oriental bittersweet,Celastrus orbiculatus,Oriental bittersweet,Plantae,64540
37850471,2020-01-22,257635,skrentnyjeff,research,"",false,3,0,false,3,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",,Cook,Illinois,Common Buckthorn,Rhamnus cathartica,common buckthorn,Plantae,54811
37850501,2020-01-22,2197579,dsudyka,research,"",false,1,0,false,3,"Illinois, US",,Cook,Illinois,inland sea oats,Chasmanthium latifolium,inland sea oats,Plantae,84364
37850551,2020-01-22,2197579,dsudyka,research,"",false,0,0,false,3,"Illinois, US",,Cook,Illinois,American hornbeam,Carpinus caroliniana,American hornbeam,Plantae,54768
37852366,2020-01-22,1161656,maureenclare,research,"",false,2,0,false,3,"Cliff Rd, Lake Forest, IL, US",,Lake,Illinois,staghorn sumac,Rhus typhina,staghorn sumac,Plantae,167829
37852394,2020-01-22,1161656,maureenclare,research,"",false,1,0,false,3,"Cliff Rd, Lake Forest, IL, US",,Lake,Illinois,chicory,Cichorium intybus,chicory,Plantae,52913
37852954,2020-01-22,1161656,maureenclare,research,"",false,0,0,false,3,"Cliff Rd, Lake Forest, IL, US",,Lake,Illinois,common evening-primrose,Oenothera biennis,common evening-primrose,Plantae,62207
37852981,2020-01-22,1161656,maureenclare,research,"",false,0,0,false,3,"Cliff Rd, Lake Forest, IL, US",,Lake,Illinois,common buckthorn,Rhamnus cathartica,common buckthorn,Plantae,54811
37853475,2020-01-22,257635,skrentnyjeff,research,"",false,1,0,false,3,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",,Cook,Illinois,Streamside Leptodictyum Moss,Leptodictyum riparium,Streamside Leptodictyum Moss,Plantae,164546
37854357,2020-01-22,257635,skrentnyjeff,research,"",false,0,0,false,3,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",,Cook,Illinois,common motherwort,Leonurus cardiaca,common motherwort,Plantae,56171
37854712,2020-01-22,257635,skrentnyjeff,research,"",false,0,0,false,3,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",,Cook,Illinois,chicory,Cichorium intybus,chicory,Plantae,52913
37855540,2020-01-22,216168,psweet,research,"",false,0,0,false,,"Illinois Beach SP, Lake County, IL, USA",,Lake,Illinois,staghorn sumac,Rhus typhina,staghorn sumac,Plantae,167829
37857258,2020-01-22,871955,naturalist_glenn,research,"",false,0,0,false,3,"Fullersburg County Forest Preserve, Oak Brook, IL, US",,DuPage,Illinois,eastern redcedar,Juniperus virginiana,eastern redcedar,Plantae,49399
37857369,2020-01-22,871955,naturalist_glenn,research,"",false,0,0,false,3,"Fullersburg County Forest Preserve, Oak Brook, IL, US",,DuPage,Illinois,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
37858242,2020-01-22,905423,adriansydor,research,"",false,0,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Palatine, IL, US",,Cook,Illinois,American hophornbeam,Ostrya virginiana,American hophornbeam,Plantae,54771
37858283,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,common selfheal,Prunella vulgaris,common selfheal,Plantae,52764
37858404,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,winged euonymus,Euonymus alatus,winged euonymus,Plantae,117433
37858481,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,Virginia wildrye,Elymus virginicus,Virginia wildrye,Plantae,126873
37858548,2020-01-22,905423,adriansydor,research,"",false,0,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,false nettle,Boehmeria cylindrica,false nettle,Plantae,75832
37858623,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,nodding onion,Allium cernuum,nodding onion,Plantae,116364
37858659,2020-01-22,905423,adriansydor,research,"",false,0,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,spotted St. John's wort,Hypericum punctatum,spotted St. John's wort,Plantae,132711
37858976,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,Oriental bittersweet,Celastrus orbiculatus,Oriental bittersweet,Plantae,64540
37859001,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,white vervain,Verbena urticifolia,white vervain,Plantae,129278
37859019,2020-01-22,905423,adriansydor,research,"",false,1,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Palatine, IL, US",,Cook,Illinois,tall thimbleweed,Anemone virginiana,tall thimbleweed,Plantae,126369
37859181,2020-01-22,1005173,joelmc,research,"",false,0,0,false,3,"Ronan Park, Chicago, IL, US",,Cook,Illinois,stickseed,Hackelia virginiana,stickseed,Plantae,128620
37859467,2020-01-22,1005173,joelmc,research,"",false,0,0,false,3,"Ronan Park, Chicago, IL, US",,Cook,Illinois,tall thimbleweed,Anemone virginiana,tall thimbleweed,Plantae,126369
37860393,2020-01-22,1005173,joelmc,research,"",false,0,0,false,3,"Ronan Park, Chicago, IL, US",,Cook,Illinois,Virginia wildrye,Elymus virginicus,Virginia wildrye,Plantae,126873
37861033,2020-01-22,1740229,downbytheriverside99,research,"",false,0,0,false,2,"Riverside, IL 60546, USA",gps,Cook,Illinois,common reed,Phragmites australis,common reed,Plantae,64237
37866707,2020-01-22,257635,skrentnyjeff,research,"",false,1,0,false,3,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",,Cook,Illinois,greater burdock,Arctium lappa,greater burdock,Plantae,75501
37888171,2020-01-21,223879,wildernessbarbie,research,"",false,0,0,false,2,"Batavia, IL, USA",gps,Kane,Illinois,eastern skunk cabbage,Symplocarpus foetidus,eastern skunk cabbage,Plantae,48961
37888635,2020-01-23,1414222,melissajayne,research,"",false,1,0,false,3,"Cally Ln, Highland, IL, US",,Madison,Illinois,common hackberry,Celtis occidentalis,common hackberry,Plantae,54857
37891876,2020-01-23,223879,wildernessbarbie,research,"",false,0,0,false,2,"Batavia, IL, USA",,Kane,Illinois,deptford pink,Dianthus armeria,deptford pink,Plantae,64541
37898024,2020-01-23,1740229,downbytheriverside99,research,"",false,1,0,false,2,"Riverside, IL 60546, USA",gps,Cook,Illinois,boxelder,Acer negundo,boxelder,Plantae,47726
37900133,2020-01-23,395895,wildlandblogger,research,"",false,0,0,false,,"Springfield Lake Shore Improvement, Springfield, IL, USA",,Sangamon,Illinois,lesser burdock,Arctium minus,lesser burdock,Plantae,59570
37900136,2020-01-23,395895,wildlandblogger,research,"",false,0,0,false,,"Springfield Lake Shore Improvement, Springfield, IL, USA",,Sangamon,Illinois,fortune's spindle,Euonymus fortunei,wintercreeper,Plantae,130893
37917601,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Wild Bergamot,Monarda fistulosa,wild bergamot,Plantae,85320
37917785,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,River Birch,Betula nigra,river birch,Plantae,117429
37917928,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Dunes, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Fragrant Sumac,Rhus aromatica,fragrant sumac,Plantae,58738
37918264,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Dunes, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,American Searocket,Cakile edentula,American searocket,Plantae,52162
37918314,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Dunes, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Winged Pigweed,Cycloloma atriplicifolium,Winged Pigweed,Plantae,76562
37918333,2020-01-24,257635,skrentnyjeff,research,"",false,1,0,false,3,"Montrose Dunes, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,American marram grass,Ammophila breviligulata,American marram grass,Plantae,130755
37918459,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Hoary Vervain,Verbena stricta,hoary vervain,Plantae,63319
37918618,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Stiff-leaved Goldenrod,Solidago rigida,stiff-leaved goldenrod,Plantae,125721
37918632,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Compass Plant,Silphium laciniatum,compass plant,Plantae,121976
37918702,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,foxglove beardtongue,Penstemon digitalis,foxglove beardtongue,Plantae,81942
37919194,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,White Avens,Geum canadense,white avens,Plantae,85325
37919203,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",,Cook,Illinois,Ground-Ivy,Glechoma hederacea,ground-ivy,Plantae,55830
37920684,2020-01-24,2251389,dinosaurbooty666,research,"",false,1,0,false,2,"South Edgebrook, Chicago, IL, USA",,Cook,Illinois,cutleaf teasel,Dipsacus laciniatus,cutleaf teasel,Plantae,117438
37920782,2020-01-24,2251389,dinosaurbooty666,research,"",false,1,0,false,2,"Forest Glen, Chicago, IL, USA",,Cook,Illinois,bull thistle,Cirsium vulgare,bull thistle,Plantae,52989
37921833,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, Cook County, IL, USA",,Cook,Illinois,Rope Dodder,Cuscuta glomerata,Rope Dodder,Plantae,161274
37922636,2020-01-24,257635,skrentnyjeff,research,"",false,2,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, Cook County, IL, USA",,Cook,Illinois,grey-headed coneflower,Ratibida pinnata,grey-headed coneflower,Plantae,85331
37926299,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,3,"Ronan Park, Lincoln Square, Chicago, Cook County, IL, USA",,Cook,Illinois,boxelder,Acer negundo,boxelder,Plantae,47726
37935713,2020-01-24,2519242,louiezinn,research,"",false,0,0,false,3,"Sutter, IL, US",,Hancock,Illinois,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599
37936691,2020-01-22,636781,andrewhipp,research,"",false,0,0,false,,"Downers Grove, IL, USA",,DuPage,Illinois,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599
37936698,2020-01-22,636781,andrewhipp,research,"",false,0,0,false,,"Dupage County, IL, USA",,DuPage,Illinois,James' Sedge,Carex jamesii,James' Sedge,Plantae,129637
37937501,2020-01-17,636781,andrewhipp,research,"",false,0,0,false,,"Lasalle County, IL, USA",,La Salle,Illinois,white oak,Quercus alba,white oak,Plantae,54779
37937607,2020-01-17,636781,andrewhipp,research,"",false,0,0,false,,"Lasalle County, IL, USA",,La Salle,Illinois,black oak,Quercus velutina,black oak,Plantae,49006
37947051,2020-01-24,257635,skrentnyjeff,research,"",false,0,0,false,,"Spring Valley Nature Sanctuary, Schaumburg, Cook County, IL, USA",,Cook,Illinois,switchgrass,Panicum virgatum,switchgrass,Plantae,125727
37949980,2020-01-25,1161656,maureenclare,research,"",false,0,0,false,3,"W Peterson Ave, Chicago, IL, US",,Cook,Illinois,American senna,Senna hebecarpa,American senna,Plantae,136373
37949994,2020-01-25,1161656,maureenclare,research,"",false,1,0,false,3,"W Peterson Ave, Chicago, IL, US",,Cook,Illinois,eastern redcedar,Juniperus virginiana,eastern redcedar,Plantae,49399
37950019,2020-01-25,1161656,maureenclare,research,"",false,0,0,false,3,"W Peterson Ave, Chicago, IL, US",,Cook,Illinois,rattlesnake master,Eryngium yuccifolium,rattlesnake master,Plantae,128695
37950241,2020-01-25,1161656,maureenclare,research,"",false,1,0,false,3,"Hollywood Park, Chicago, IL, US",,Cook,Illinois,common motherwort,Leonurus cardiaca,common motherwort,Plantae,56171
37954008,2020-01-24,901762,kahokian,research,"",false,3,1,false,3,"Indian Springs Rd, Danville, IL, US",,Vermilion,Illinois,red pine,Pinus resinosa,red pine,Plantae,52383
37954903,2020-01-25,257635,skrentnyjeff,research,"",false,1,0,false,3,"Brezina Woods, Westchester, Cook County, IL, USA",,Cook,Illinois,Osage-orange,Maclura pomifera,Osage-orange,Plantae,58205
37955167,2020-01-25,257635,skrentnyjeff,research,"",false,0,0,false,3,"Brezina Woods, Westchester, Cook County, IL, USA",,Cook,Illinois,Norway spruce,Picea abies,Norway spruce,Plantae,63567
37969275,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,eastern white pine,Pinus strobus,eastern white pine,Plantae,52391
37969316,2020-01-22,905423,adriansydor,research,"",false,0,0,false,3,"Deer Grove West Woodland and Wetland Nature Preserve, Barrington, IL, US",,Cook,Illinois,stout wood reed,Cinna arundinacea,stout wood reed,Plantae,130901
37969331,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911
37969875,2020-01-25,905423,adriansydor,research,"",false,1,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,Рогоз сизый,Typha × glauca,hybrid bulrush,Plantae,181686
37969986,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,giant ragweed,Ambrosia trifida,giant ragweed,Plantae,53034
37970170,2020-01-25,905423,adriansydor,research,"",false,1,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,Common Prickly-Ash,Zanthoxylum americanum,Common Prickly-Ash,Plantae,54836
37970228,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,Timothy,Phleum pratense,Timothy,Plantae,57190
37970374,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,white avens,Geum canadense,white avens,Plantae,85325
37970523,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,cup plant,Silphium perfoliatum,cup plant,Plantae,81599
37970571,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,prairie rosinweed,Silphium integrifolium,prairie rosinweed,Plantae,168993
37970611,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,purple coneflower,Echinacea purpurea,purple coneflower,Plantae,48627
37970877,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,Osage-orange,Maclura pomifera,Osage-orange,Plantae,58205
37970986,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,eastern redbud,Cercis canadensis,eastern redbud,Plantae,48502
37971161,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,guelder-rose,Viburnum opulus,cranberry viburnum,Plantae,55969
37971247,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,wild quinine,Parthenium integrifolium,wild quinine,Plantae,83893
37972113,2020-01-25,905423,adriansydor,research,"",false,0,0,false,3,"Spring Valley Nature Sanctuary, Schaumburg, IL, US",,Cook,Illinois,obedient plant,Physostegia virginiana,obedient plant,Plantae,85313
37988801,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Eastern Black Walnut,Juglans nigra,eastern black walnut,Plantae,54504
37988931,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Eastern Redbud,Cercis canadensis,eastern redbud,Plantae,48502
37989198,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Common Ninebark,Physocarpus opulifolius,common ninebark,Plantae,129048
37989225,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Northern Red Oak,Quercus rubra,northern red oak,Plantae,49005
37989380,2020-01-26,257635,skrentnyjeff,research,"",false,1,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Basswood,Tilia americana,basswood,Plantae,54854
37989542,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,American elm,Ulmus americana,American elm,Plantae,53547
37989689,2020-01-26,257635,skrentnyjeff,research,"",false,1,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,Boxelder,Acer negundo,boxelder,Plantae,47726
37989878,2020-01-26,257635,skrentnyjeff,research,"",false,0,0,false,3,"Edgebrook Golf Course / VRC, Edgebrook Woods, Forest Glen, Chicago, Cook County, IL, USA",,Cook,Illinois,green ash,Fraxinus pennsylvanica,green ash,Plantae,54808
